item_id,store_id,date,y,yhat_mean,yhat_var
87.0,0.0,2016-03-10,20.0,21.21,58.0
72.0,6.0,2016-03-10,8.0,9.27,35.47
46.0,6.0,2016-03-10,1.0,2.74,5.98
16.0,7.0,2016-03-10,11.0,6.45,15.08
92.0,0.0,2016-03-10,4.0,6.1,8.58
11.0,8.0,2016-03-10,11.0,6.3,14.38
92.0,3.0,2016-03-10,1.0,3.03,3.89
25.0,8.0,2016-03-10,6.0,4.91,10.47
27.0,4.0,2016-03-10,0.0,0.33,0.43
27.0,5.0,2016-03-10,1.0,0.83,1.15
21.0,2.0,2016-03-10,0.0,0.47,0.57
65.0,9.0,2016-03-10,1.0,1.21,1.8
96.0,7.0,2016-03-10,2.0,1.16,1.45
62.0,0.0,2016-03-10,1.0,2.73,4.29
41.0,4.0,2016-03-10,2.0,4.48,21.07
9.0,4.0,2016-03-10,0.0,0.23,0.27
21.0,3.0,2016-03-10,1.0,0.42,0.55
0.0,5.0,2016-03-10,1.0,0.18,0.19
83.0,1.0,2016-03-10,2.0,3.39,11.91
23.0,8.0,2016-03-10,2.0,2.47,4.59
41.0,6.0,2016-03-10,8.0,8.63,82.53
93.0,5.0,2016-03-10,0.0,0.37,0.46
20.0,0.0,2016-03-10,0.0,1.35,2.32
8.0,0.0,2016-03-10,2.0,1.28,2.81
35.0,1.0,2016-03-10,3.0,1.24,1.79
16.0,1.0,2016-03-10,7.0,5.86,9.72
25.0,7.0,2016-03-10,0.0,2.66,4.82
65.0,0.0,2016-03-10,0.0,1.46,2.61
45.0,5.0,2016-03-10,1.0,1.52,2.68
95.0,8.0,2016-03-10,1.0,0.62,0.74
81.0,8.0,2016-03-10,0.0,0.23,0.25
46.0,7.0,2016-03-10,1.0,1.14,1.65
85.0,5.0,2016-03-10,0.0,1.7,3.52
52.0,3.0,2016-03-10,0.0,0.47,0.69
53.0,8.0,2016-03-10,1.0,2.1,4.02
5.0,4.0,2016-03-10,1.0,1.49,2.52
22.0,2.0,2016-03-10,0.0,1.11,2.33
66.0,5.0,2016-03-10,2.0,2.62,9.48
6.0,5.0,2016-03-10,0.0,0.13,0.14
92.0,6.0,2016-03-10,0.0,1.02,1.7
53.0,9.0,2016-03-10,0.0,0.31,0.34
11.0,1.0,2016-03-10,1.0,4.76,9.11
18.0,1.0,2016-03-10,1.0,1.27,2.15
93.0,1.0,2016-03-10,1.0,0.7,0.98
45.0,4.0,2016-03-10,0.0,0.51,0.63
37.0,8.0,2016-03-10,0.0,0.56,0.63
2.0,9.0,2016-03-10,2.0,1.05,1.42
87.0,4.0,2016-03-10,33.0,29.21,29.51
73.0,9.0,2016-03-10,3.0,0.78,1.39
88.0,7.0,2016-03-10,1.0,1.2,1.7
85.0,9.0,2016-03-10,1.0,0.66,0.79
24.0,2.0,2016-03-10,7.0,7.96,48.75
98.0,4.0,2016-03-10,1.0,1.61,3.21
25.0,4.0,2016-03-10,0.0,0.57,0.67
97.0,3.0,2016-03-10,0.0,0.38,0.44
11.0,9.0,2016-03-10,8.0,6.78,11.48
5.0,9.0,2016-03-10,1.0,0.7,0.86
5.0,8.0,2016-03-10,1.0,1.73,2.96
9.0,9.0,2016-03-10,2.0,1.08,1.66
11.0,3.0,2016-03-10,7.0,5.41,9.63
67.0,9.0,2016-03-10,0.0,0.6,0.83
20.0,2.0,2016-03-10,0.0,1.49,2.3
23.0,7.0,2016-03-10,1.0,2.09,3.51
74.0,2.0,2016-03-10,5.0,3.74,13.06
28.0,6.0,2016-03-10,0.0,0.59,0.72
45.0,1.0,2016-03-10,0.0,0.14,0.16
53.0,3.0,2016-03-10,3.0,1.05,1.5
39.0,7.0,2016-03-10,1.0,0.61,0.75
61.0,5.0,2016-03-10,2.0,2.3,3.34
73.0,1.0,2016-03-10,2.0,2.69,8.7
2.0,5.0,2016-03-10,1.0,2.52,3.82
15.0,6.0,2016-03-10,1.0,0.43,0.52
16.0,0.0,2016-03-10,7.0,7.72,12.12
43.0,8.0,2016-03-10,1.0,0.69,1.14
67.0,7.0,2016-03-10,1.0,0.8,1.07
86.0,8.0,2016-03-10,20.0,18.17,58.91
5.0,6.0,2016-03-10,1.0,1.52,2.29
29.0,4.0,2016-03-10,0.0,0.24,0.25
68.0,9.0,2016-03-10,0.0,1.07,1.83
1.0,2.0,2016-03-10,20.0,17.21,70.68
61.0,9.0,2016-03-10,0.0,3.5,6.56
3.0,8.0,2016-03-10,7.0,7.23,16.06
52.0,4.0,2016-03-10,2.0,1.04,1.52
70.0,2.0,2016-03-10,3.0,7.0,14.27
27.0,3.0,2016-03-10,0.0,0.39,0.41
70.0,9.0,2016-03-10,0.0,3.11,7.43
24.0,1.0,2016-03-10,0.0,3.78,13.24
87.0,1.0,2016-03-10,16.0,14.9,56.56
0.0,1.0,2016-03-10,0.0,1.17,1.29
42.0,8.0,2016-03-10,0.0,2.09,5.7
62.0,5.0,2016-03-10,3.0,2.2,2.66
11.0,5.0,2016-03-10,8.0,6.9,12.1
8.0,7.0,2016-03-10,5.0,2.53,4.91
17.0,2.0,2016-03-10,1.0,1.04,1.49
84.0,7.0,2016-03-10,8.0,1.89,4.47
39.0,2.0,2016-03-10,1.0,0.68,0.86
35.0,0.0,2016-03-10,1.0,0.44,0.52
59.0,1.0,2016-03-10,0.0,0.77,0.85
47.0,9.0,2016-03-10,16.0,9.14,92.62
3.0,9.0,2016-03-10,2.0,4.92,13.84
36.0,9.0,2016-03-10,0.0,0.35,0.48
93.0,6.0,2016-03-10,1.0,0.83,1.05
85.0,2.0,2016-03-10,2.0,1.48,1.89
95.0,5.0,2016-03-10,0.0,0.82,1.12
76.0,6.0,2016-03-10,0.0,0.28,0.31
45.0,2.0,2016-03-10,5.0,1.86,3.8
2.0,1.0,2016-03-10,0.0,1.86,2.62
48.0,5.0,2016-03-10,0.0,0.07,0.07
99.0,1.0,2016-03-10,2.0,0.77,1.16
35.0,5.0,2016-03-10,2.0,0.6,0.75
82.0,6.0,2016-03-10,0.0,0.9,1.45
17.0,6.0,2016-03-10,0.0,0.37,0.5
1.0,5.0,2016-03-10,8.0,11.4,57.42
52.0,7.0,2016-03-10,1.0,1.91,2.75
67.0,5.0,2016-03-10,0.0,0.14,0.15
32.0,5.0,2016-03-10,6.0,2.08,2.75
15.0,4.0,2016-03-10,0.0,0.61,0.81
95.0,6.0,2016-03-10,2.0,0.91,1.28
23.0,3.0,2016-03-10,6.0,1.75,2.98
9.0,0.0,2016-03-10,0.0,1.73,3.6
43.0,6.0,2016-03-10,2.0,0.63,0.63
29.0,7.0,2016-03-10,0.0,0.23,0.23
62.0,1.0,2016-03-10,7.0,2.0,3.65
21.0,8.0,2016-03-10,1.0,0.52,0.72
64.0,4.0,2016-03-10,0.0,0.83,1.13
55.0,0.0,2016-03-10,19.0,15.77,23.21
44.0,6.0,2016-03-10,0.0,0.44,0.55
73.0,6.0,2016-03-10,0.0,0.7,1.19
32.0,4.0,2016-03-10,4.0,1.92,2.73
84.0,3.0,2016-03-10,1.0,0.31,0.4
7.0,7.0,2016-03-10,0.0,0.56,0.6
72.0,2.0,2016-03-10,20.0,13.2,19.42
64.0,1.0,2016-03-10,2.0,0.14,0.16
10.0,0.0,2016-03-10,0.0,0.26,0.32
13.0,9.0,2016-03-10,0.0,1.61,2.61
11.0,4.0,2016-03-10,9.0,5.67,10.91
69.0,9.0,2016-03-10,2.0,1.08,1.66
45.0,7.0,2016-03-10,0.0,1.66,2.66
84.0,1.0,2016-03-10,0.0,0.95,1.84
96.0,6.0,2016-03-10,4.0,1.07,1.34
73.0,8.0,2016-03-10,3.0,3.16,10.35
14.0,8.0,2016-03-10,1.0,1.11,2.34
18.0,9.0,2016-03-10,0.0,0.55,0.7
59.0,2.0,2016-03-10,1.0,1.04,1.31
67.0,0.0,2016-03-10,5.0,0.79,1.43
83.0,5.0,2016-03-10,0.0,1.05,2.16
37.0,5.0,2016-03-10,0.0,1.27,1.82
54.0,5.0,2016-03-10,0.0,0.29,0.35
99.0,0.0,2016-03-10,2.0,1.22,2.1
56.0,7.0,2016-03-10,0.0,0.51,0.59
5.0,7.0,2016-03-10,2.0,1.9,2.91
91.0,9.0,2016-03-10,0.0,0.71,0.85
46.0,3.0,2016-03-10,0.0,1.33,2.57
12.0,9.0,2016-03-10,0.0,0.36,0.36
48.0,2.0,2016-03-10,0.0,0.31,0.31
66.0,4.0,2016-03-10,0.0,0.36,0.49
91.0,3.0,2016-03-10,1.0,1.07,1.07
25.0,9.0,2016-03-10,1.0,4.5,9.79
81.0,6.0,2016-03-10,0.0,0.08,0.08
32.0,2.0,2016-03-10,0.0,3.55,4.65
2.0,6.0,2016-03-10,0.0,0.92,1.12
50.0,5.0,2016-03-10,1.0,0.39,0.54
17.0,4.0,2016-03-10,2.0,0.65,0.77
29.0,8.0,2016-03-10,0.0,0.54,0.61
92.0,4.0,2016-03-10,1.0,0.79,1.07
59.0,9.0,2016-03-10,3.0,0.78,0.89
76.0,9.0,2016-03-10,2.0,0.74,1.28
88.0,3.0,2016-03-10,0.0,0.79,0.98
76.0,1.0,2016-03-10,0.0,0.35,0.47
64.0,6.0,2016-03-10,0.0,0.69,1.18
24.0,6.0,2016-03-10,3.0,7.0,55.89
50.0,8.0,2016-03-10,0.0,1.5,3.76
59.0,7.0,2016-03-10,1.0,1.13,1.25
49.0,6.0,2016-03-10,0.0,0.41,0.58
0.0,4.0,2016-03-10,0.0,0.41,0.57
47.0,6.0,2016-03-10,0.0,4.14,21.31
98.0,0.0,2016-03-10,4.0,3.2,9.49
45.0,0.0,2016-03-10,1.0,0.79,1.22
43.0,0.0,2016-03-10,0.0,0.32,0.37
6.0,7.0,2016-03-10,4.0,0.39,0.52
32.0,9.0,2016-03-10,3.0,3.04,4.0
7.0,6.0,2016-03-10,0.0,0.2,0.2
51.0,4.0,2016-03-10,1.0,1.29,1.95
30.0,9.0,2016-03-10,3.0,6.72,12.02
13.0,0.0,2016-03-10,1.0,2.0,2.82
86.0,3.0,2016-03-10,21.0,13.73,32.75
75.0,2.0,2016-03-10,0.0,1.72,3.06
61.0,7.0,2016-03-10,0.0,2.45,3.89
73.0,2.0,2016-03-10,1.0,18.21,176.85
19.0,5.0,2016-03-10,10.0,1.67,4.45
2.0,8.0,2016-03-10,2.0,1.22,1.69
34.0,6.0,2016-03-10,3.0,0.43,0.52
26.0,3.0,2016-03-10,2.0,2.97,6.14
91.0,4.0,2016-03-10,0.0,0.26,0.27
64.0,3.0,2016-03-10,4.0,0.25,0.32
53.0,2.0,2016-03-10,0.0,1.07,1.42
61.0,3.0,2016-03-10,3.0,2.64,4.32
24.0,5.0,2016-03-10,1.0,5.24,32.68
11.0,7.0,2016-03-10,5.0,5.13,8.89
98.0,8.0,2016-03-10,7.0,2.78,5.0
37.0,9.0,2016-03-10,0.0,0.51,0.59
40.0,0.0,2016-03-10,2.0,3.7,6.77
28.0,7.0,2016-03-10,1.0,0.44,0.52
96.0,5.0,2016-03-10,1.0,1.27,1.47
83.0,4.0,2016-03-10,1.0,0.83,1.4
52.0,9.0,2016-03-10,0.0,2.92,4.46
8.0,1.0,2016-03-10,2.0,0.46,0.61
37.0,1.0,2016-03-10,2.0,0.69,1.04
20.0,1.0,2016-03-10,1.0,1.02,1.26
41.0,1.0,2016-03-10,22.0,16.66,99.76
20.0,4.0,2016-03-10,0.0,0.99,1.89
39.0,9.0,2016-03-10,0.0,0.42,0.54
88.0,0.0,2016-03-10,2.0,2.31,4.85
48.0,6.0,2016-03-10,0.0,0.22,0.23
69.0,6.0,2016-03-10,1.0,1.31,1.34
19.0,0.0,2016-03-10,2.0,4.7,26.79
72.0,7.0,2016-03-10,6.0,6.66,9.56
44.0,2.0,2016-03-10,2.0,0.82,1.12
94.0,5.0,2016-03-10,0.0,1.99,4.74
51.0,9.0,2016-03-10,0.0,1.17,1.59
30.0,7.0,2016-03-10,2.0,7.41,12.71
91.0,2.0,2016-03-10,5.0,2.25,4.77
15.0,2.0,2016-03-10,11.0,8.84,34.21
64.0,7.0,2016-03-10,0.0,1.23,2.74
59.0,5.0,2016-03-10,0.0,1.0,1.07
72.0,3.0,2016-03-10,5.0,3.76,4.29
71.0,9.0,2016-03-10,0.0,0.23,0.25
47.0,7.0,2016-03-10,0.0,2.98,3.36
46.0,8.0,2016-03-10,3.0,1.21,1.86
74.0,3.0,2016-03-10,3.0,2.15,4.47
86.0,4.0,2016-03-10,49.0,42.46,124.64
15.0,7.0,2016-03-10,2.0,1.93,2.71
55.0,2.0,2016-03-10,20.0,28.45,57.36
79.0,1.0,2016-03-10,0.0,0.72,0.88
52.0,6.0,2016-03-10,0.0,1.62,3.48
69.0,2.0,2016-03-10,0.0,1.8,3.22
46.0,5.0,2016-03-10,4.0,4.83,15.42
18.0,5.0,2016-03-10,0.0,0.66,0.72
75.0,6.0,2016-03-10,1.0,0.94,1.68
31.0,2.0,2016-03-10,1.0,0.74,1.29
67.0,2.0,2016-03-10,1.0,0.46,0.64
14.0,9.0,2016-03-10,0.0,0.57,0.61
33.0,2.0,2016-03-10,2.0,1.16,1.52
5.0,5.0,2016-03-10,1.0,2.01,3.27
56.0,4.0,2016-03-10,0.0,0.34,0.34
50.0,4.0,2016-03-10,0.0,0.15,0.17
19.0,6.0,2016-03-10,0.0,0.65,1.07
13.0,8.0,2016-03-10,0.0,0.28,0.34
4.0,0.0,2016-03-10,2.0,1.21,1.65
95.0,7.0,2016-03-10,0.0,0.63,0.82
23.0,2.0,2016-03-10,7.0,2.8,5.85
2.0,7.0,2016-03-10,0.0,0.72,0.99
33.0,8.0,2016-03-10,4.0,2.18,3.66
86.0,6.0,2016-03-10,59.0,59.78,203.85
37.0,3.0,2016-03-10,0.0,0.56,0.76
1.0,4.0,2016-03-10,5.0,10.95,58.53
33.0,5.0,2016-03-10,3.0,1.0,1.26
88.0,4.0,2016-03-10,0.0,0.64,0.87
42.0,1.0,2016-03-10,1.0,0.57,0.81
32.0,0.0,2016-03-10,2.0,1.67,1.83
81.0,2.0,2016-03-10,0.0,1.51,2.81
69.0,1.0,2016-03-10,2.0,1.86,2.57
94.0,6.0,2016-03-10,0.0,2.24,7.24
0.0,3.0,2016-03-10,0.0,0.23,0.23
9.0,3.0,2016-03-10,1.0,0.23,0.28
26.0,7.0,2016-03-10,1.0,0.24,0.29
40.0,4.0,2016-03-10,8.0,4.6,7.7
32.0,1.0,2016-03-10,5.0,3.71,8.81
86.0,2.0,2016-03-10,45.0,61.87,125.99
92.0,9.0,2016-03-10,4.0,1.54,2.11
55.0,7.0,2016-03-10,6.0,8.44,12.81
41.0,5.0,2016-03-10,7.0,4.83,24.55
16.0,5.0,2016-03-10,12.0,11.14,32.93
36.0,0.0,2016-03-10,0.0,0.71,1.0
4.0,1.0,2016-03-10,2.0,1.6,3.07
84.0,8.0,2016-03-10,3.0,3.67,12.86
64.0,5.0,2016-03-10,1.0,0.44,0.58
82.0,0.0,2016-03-10,0.0,0.33,0.42
14.0,0.0,2016-03-10,2.0,4.45,15.76
83.0,8.0,2016-03-10,1.0,1.36,2.46
62.0,4.0,2016-03-10,4.0,2.27,3.98
51.0,2.0,2016-03-10,2.0,2.82,4.89
54.0,2.0,2016-03-10,1.0,0.49,0.63
42.0,4.0,2016-03-10,0.0,0.24,0.3
17.0,5.0,2016-03-10,0.0,0.71,0.74
20.0,5.0,2016-03-10,0.0,0.76,1.15
17.0,0.0,2016-03-10,1.0,0.63,0.82
50.0,3.0,2016-03-10,1.0,0.91,1.46
51.0,6.0,2016-03-10,3.0,1.37,2.31
20.0,8.0,2016-03-10,1.0,1.19,1.57
14.0,3.0,2016-03-10,2.0,1.38,2.73
75.0,0.0,2016-03-10,0.0,0.93,1.03
44.0,5.0,2016-03-10,1.0,1.02,1.58
60.0,8.0,2016-03-10,2.0,1.6,2.42
43.0,3.0,2016-03-10,0.0,0.36,0.48
29.0,0.0,2016-03-10,1.0,1.14,1.45
11.0,6.0,2016-03-10,8.0,4.92,8.59
94.0,0.0,2016-03-10,0.0,5.55,22.88
43.0,1.0,2016-03-10,0.0,0.36,0.45
72.0,9.0,2016-03-10,9.0,10.65,27.8
65.0,6.0,2016-03-10,3.0,2.21,3.64
17.0,3.0,2016-03-10,3.0,0.71,0.74
14.0,6.0,2016-03-10,1.0,0.57,0.86
29.0,1.0,2016-03-10,0.0,1.04,1.48
72.0,4.0,2016-03-10,0.0,4.13,7.79
59.0,6.0,2016-03-10,1.0,0.51,0.51
7.0,9.0,2016-03-10,0.0,0.35,0.36
68.0,2.0,2016-03-10,2.0,4.12,16.98
92.0,1.0,2016-03-10,3.0,2.53,4.42
66.0,8.0,2016-03-10,1.0,3.34,13.08
47.0,8.0,2016-03-10,10.0,15.57,257.91
80.0,2.0,2016-03-10,4.0,8.92,88.54
21.0,1.0,2016-03-10,0.0,0.17,0.19
52.0,5.0,2016-03-10,0.0,1.38,2.37
80.0,5.0,2016-03-10,11.0,2.63,9.56
28.0,2.0,2016-03-10,0.0,1.41,1.69
55.0,5.0,2016-03-10,39.0,42.73,127.9
18.0,3.0,2016-03-10,1.0,0.49,0.52
18.0,7.0,2016-03-10,0.0,0.66,0.75
38.0,0.0,2016-03-10,0.0,1.77,4.92
68.0,8.0,2016-03-10,4.0,3.02,8.39
38.0,7.0,2016-03-10,2.0,2.02,5.48
13.0,4.0,2016-03-10,2.0,0.51,0.66
50.0,1.0,2016-03-10,4.0,0.35,0.47
33.0,4.0,2016-03-10,1.0,1.38,1.68
66.0,2.0,2016-03-10,10.0,18.07,194.05
46.0,4.0,2016-03-10,3.0,2.72,5.86
69.0,7.0,2016-03-10,0.0,1.75,2.66
85.0,4.0,2016-03-10,0.0,0.57,0.87
45.0,3.0,2016-03-10,0.0,0.43,0.61
71.0,6.0,2016-03-10,0.0,0.8,1.18
64.0,8.0,2016-03-10,0.0,0.9,1.71
48.0,8.0,2016-03-10,1.0,0.28,0.32
24.0,7.0,2016-03-10,6.0,4.68,17.77
82.0,9.0,2016-03-10,2.0,0.68,0.89
8.0,4.0,2016-03-10,0.0,0.36,0.45
70.0,5.0,2016-03-10,11.0,3.78,5.76
52.0,8.0,2016-03-10,0.0,2.37,3.82
48.0,3.0,2016-03-10,0.0,0.18,0.18
94.0,9.0,2016-03-10,5.0,3.09,12.57
75.0,4.0,2016-03-10,0.0,0.65,0.65
34.0,1.0,2016-03-10,1.0,0.84,1.09
62.0,7.0,2016-03-10,2.0,1.28,1.61
19.0,8.0,2016-03-10,2.0,3.41,13.48
25.0,2.0,2016-03-10,3.0,1.43,2.38
23.0,0.0,2016-03-10,1.0,3.65,9.92
55.0,6.0,2016-03-10,30.0,22.26,82.4
31.0,1.0,2016-03-10,0.0,1.01,2.02
50.0,9.0,2016-03-10,0.0,0.62,0.85
95.0,0.0,2016-03-10,1.0,0.75,1.05
53.0,0.0,2016-03-10,1.0,2.15,2.88
33.0,1.0,2016-03-10,2.0,1.97,2.82
60.0,1.0,2016-03-10,2.0,1.56,2.27
67.0,1.0,2016-03-10,0.0,0.25,0.31
43.0,7.0,2016-03-10,1.0,0.97,1.0
38.0,8.0,2016-03-10,2.0,1.39,2.93
76.0,3.0,2016-03-10,2.0,0.27,0.34
74.0,1.0,2016-03-10,5.0,4.19,7.77
26.0,4.0,2016-03-10,2.0,3.17,7.49
12.0,2.0,2016-03-10,2.0,0.31,0.36
25.0,1.0,2016-03-10,2.0,2.31,7.66
14.0,1.0,2016-03-10,1.0,2.04,5.47
81.0,4.0,2016-03-10,0.0,0.59,0.95
40.0,1.0,2016-03-10,7.0,7.73,28.83
3.0,2.0,2016-03-10,11.0,9.18,35.44
69.0,5.0,2016-03-10,0.0,1.47,1.86
3.0,5.0,2016-03-10,6.0,8.76,30.76
98.0,2.0,2016-03-10,5.0,6.21,23.19
47.0,5.0,2016-03-10,6.0,5.6,36.9
94.0,2.0,2016-03-10,4.0,1.86,3.76
84.0,4.0,2016-03-10,1.0,0.58,0.87
86.0,5.0,2016-03-10,89.0,81.67,289.24
56.0,8.0,2016-03-10,0.0,0.34,0.37
8.0,5.0,2016-03-10,1.0,0.8,1.21
75.0,9.0,2016-03-10,1.0,0.38,0.44
68.0,5.0,2016-03-10,1.0,1.84,5.21
99.0,8.0,2016-03-10,1.0,1.64,3.0
88.0,8.0,2016-03-10,1.0,0.78,1.09
97.0,9.0,2016-03-10,0.0,0.37,0.5
15.0,0.0,2016-03-10,2.0,2.9,5.08
82.0,3.0,2016-03-10,1.0,0.34,0.46
91.0,0.0,2016-03-10,3.0,2.11,3.21
37.0,4.0,2016-03-10,0.0,0.61,0.81
71.0,4.0,2016-03-10,0.0,0.33,0.43
25.0,0.0,2016-03-10,2.0,0.86,1.06
66.0,3.0,2016-03-10,1.0,4.09,20.84
12.0,6.0,2016-03-10,2.0,0.07,0.07
86.0,7.0,2016-03-10,10.0,11.22,21.62
60.0,2.0,2016-03-10,3.0,2.34,5.0
15.0,5.0,2016-03-10,2.0,1.12,1.55
19.0,2.0,2016-03-10,9.0,3.55,13.1
67.0,8.0,2016-03-10,0.0,0.34,0.46
10.0,5.0,2016-03-10,0.0,0.4,0.52
42.0,9.0,2016-03-10,1.0,0.6,0.96
72.0,1.0,2016-03-10,9.0,3.43,8.71
35.0,2.0,2016-03-10,6.0,2.33,3.01
53.0,6.0,2016-03-10,0.0,0.35,0.44
95.0,2.0,2016-03-10,1.0,1.57,2.94
43.0,2.0,2016-03-10,0.0,0.4,0.48
44.0,1.0,2016-03-10,0.0,1.39,2.62
31.0,6.0,2016-03-10,0.0,0.23,0.28
42.0,5.0,2016-03-10,0.0,0.46,0.65
98.0,6.0,2016-03-10,3.0,3.23,7.42
70.0,7.0,2016-03-10,1.0,2.48,2.48
0.0,0.0,2016-03-10,0.0,0.39,0.54
35.0,4.0,2016-03-10,1.0,0.06,0.06
98.0,1.0,2016-03-10,4.0,4.25,12.06
17.0,1.0,2016-03-10,0.0,0.39,0.49
76.0,0.0,2016-03-10,0.0,0.26,0.32
0.0,9.0,2016-03-10,1.0,1.23,2.76
86.0,0.0,2016-03-10,41.0,33.1,72.93
44.0,4.0,2016-03-10,2.0,0.75,0.88
95.0,1.0,2016-03-10,3.0,0.96,1.88
56.0,0.0,2016-03-10,0.0,0.36,0.37
19.0,9.0,2016-03-10,4.0,0.87,1.53
93.0,7.0,2016-03-10,0.0,0.25,0.31
51.0,3.0,2016-03-10,1.0,0.9,1.12
8.0,8.0,2016-03-10,9.0,3.74,12.5
53.0,5.0,2016-03-10,1.0,0.88,1.11
84.0,2.0,2016-03-10,0.0,2.07,4.11
13.0,2.0,2016-03-10,3.0,2.47,3.56
46.0,2.0,2016-03-10,5.0,3.24,7.52
36.0,6.0,2016-03-10,0.0,1.15,2.49
71.0,2.0,2016-03-10,0.0,1.31,1.8
91.0,7.0,2016-03-10,0.0,0.5,0.51
7.0,2.0,2016-03-10,2.0,0.48,0.58
54.0,1.0,2016-03-10,0.0,0.14,0.16
62.0,3.0,2016-03-10,0.0,0.92,1.24
39.0,5.0,2016-03-10,0.0,0.39,0.54
0.0,8.0,2016-03-10,2.0,3.17,7.51
51.0,5.0,2016-03-10,1.0,1.63,2.24
55.0,1.0,2016-03-10,19.0,18.86,74.83
61.0,0.0,2016-03-10,3.0,4.38,6.86
32.0,6.0,2016-03-10,4.0,1.13,1.29
44.0,9.0,2016-03-10,0.0,0.55,0.72
79.0,5.0,2016-03-10,0.0,0.59,0.79
73.0,7.0,2016-03-10,4.0,2.92,7.68
52.0,1.0,2016-03-10,1.0,2.09,4.34
49.0,2.0,2016-03-10,0.0,0.4,0.56
39.0,1.0,2016-03-10,0.0,0.73,0.96
90.0,9.0,2016-03-10,0.0,1.35,2.6
84.0,6.0,2016-03-10,3.0,1.36,2.14
9.0,6.0,2016-03-10,0.0,0.14,0.15
88.0,9.0,2016-03-10,0.0,1.34,1.63
96.0,2.0,2016-03-10,1.0,1.2,1.66
10.0,7.0,2016-03-10,1.0,0.5,0.76
36.0,5.0,2016-03-10,0.0,0.66,1.03
25.0,3.0,2016-03-10,0.0,0.5,0.54
70.0,0.0,2016-03-10,8.0,7.2,18.64
83.0,9.0,2016-03-10,2.0,0.76,1.32
73.0,0.0,2016-03-10,1.0,5.36,32.34
4.0,8.0,2016-03-10,5.0,6.18,13.69
2.0,3.0,2016-03-10,0.0,0.9,1.07
94.0,3.0,2016-03-10,2.0,1.7,4.46
37.0,2.0,2016-03-10,0.0,1.57,2.31
84.0,0.0,2016-03-10,1.0,1.28,2.9
36.0,7.0,2016-03-10,1.0,1.02,1.5
99.0,3.0,2016-03-10,0.0,1.34,2.34
9.0,1.0,2016-03-10,0.0,1.26,2.39
6.0,1.0,2016-03-10,1.0,0.51,0.63
17.0,7.0,2016-03-10,1.0,0.57,0.63
74.0,8.0,2016-03-10,10.0,3.94,9.6
79.0,0.0,2016-03-10,0.0,1.02,1.57
1.0,3.0,2016-03-10,3.0,5.52,12.79
49.0,4.0,2016-03-10,0.0,0.24,0.29
26.0,1.0,2016-03-10,3.0,5.44,19.33
65.0,2.0,2016-03-10,0.0,3.49,7.17
55.0,8.0,2016-03-10,10.0,25.53,189.34
60.0,0.0,2016-03-10,0.0,1.4,2.96
3.0,4.0,2016-03-10,3.0,2.43,4.58
82.0,7.0,2016-03-10,0.0,0.26,0.3
65.0,4.0,2016-03-10,0.0,0.59,0.73
12.0,4.0,2016-03-10,0.0,0.11,0.11
26.0,8.0,2016-03-10,3.0,3.16,6.91
68.0,1.0,2016-03-10,9.0,3.12,9.58
31.0,4.0,2016-03-10,0.0,0.63,0.88
4.0,9.0,2016-03-10,3.0,3.15,4.98
23.0,5.0,2016-03-10,3.0,2.86,4.43
45.0,9.0,2016-03-10,0.0,2.64,5.1
16.0,2.0,2016-03-10,19.0,16.75,59.82
0.0,6.0,2016-03-10,0.0,0.29,0.36
96.0,9.0,2016-03-10,2.0,0.96,1.05
32.0,8.0,2016-03-10,3.0,4.66,8.73
50.0,2.0,2016-03-10,0.0,0.64,0.94
23.0,6.0,2016-03-10,1.0,2.72,4.11
93.0,4.0,2016-03-10,0.0,0.32,0.34
69.0,0.0,2016-03-10,3.0,1.94,2.89
40.0,6.0,2016-03-10,4.0,6.12,9.6
41.0,8.0,2016-03-10,3.0,6.83,52.75
81.0,1.0,2016-03-10,0.0,1.56,3.2
13.0,3.0,2016-03-10,2.0,0.73,0.89
51.0,1.0,2016-03-10,2.0,1.13,2.05
10.0,6.0,2016-03-10,1.0,0.04,0.04
42.0,2.0,2016-03-10,0.0,1.18,2.2
40.0,3.0,2016-03-10,3.0,3.75,6.89
45.0,8.0,2016-03-10,3.0,1.94,3.81
9.0,7.0,2016-03-10,1.0,0.58,0.69
7.0,0.0,2016-03-10,0.0,0.52,0.6
76.0,4.0,2016-03-10,0.0,0.15,0.17
64.0,2.0,2016-03-10,0.0,1.73,4.7
65.0,3.0,2016-03-10,4.0,1.98,2.78
34.0,4.0,2016-03-10,0.0,0.5,0.65
32.0,3.0,2016-03-10,0.0,0.9,1.2
23.0,9.0,2016-03-10,0.0,2.17,4.78
16.0,6.0,2016-03-10,1.0,7.05,16.03
94.0,8.0,2016-03-10,0.0,1.36,3.2
71.0,0.0,2016-03-10,0.0,1.03,1.42
87.0,6.0,2016-03-10,54.0,38.96,166.7
72.0,8.0,2016-03-10,11.0,10.62,36.09
88.0,2.0,2016-03-10,2.0,2.33,2.96
88.0,6.0,2016-03-10,0.0,0.86,1.03
8.0,2.0,2016-03-10,1.0,1.84,3.19
86.0,9.0,2016-03-10,30.0,31.43,79.13
98.0,7.0,2016-03-10,0.0,2.42,4.42
23.0,4.0,2016-03-10,1.0,2.0,3.06
14.0,2.0,2016-03-10,3.0,2.41,7.5
25.0,6.0,2016-03-10,1.0,0.62,0.7
